text,labels
sigh [SEP] win / loss irrelievant to how bad this player is LOL [SEP] ggwp report es? [SEP] smart move wr [SEP] tiny suppose to beat wr midlane? [SEP] instead of saying tiny beat you [SEP] hahahaha,O
i guess hes voker is better than his 1-9-8 ember at 1hr point,I
realistic shackel lol [SEP] hh,O
DUUUUDe,O
yeah like last viper and now sniper,O
dat die back doh,O
ez mid ^) [SEP] gg wp,O
ez mid ^) [SEP] what a game [SEP] XAXAXAX,O
ur base?,O
your* [SEP] fb haha,O
your* [SEP] u mad? [SEP] ? ? ?,O
carry dazz for days,O
bobo,O
u2 [SEP] i hope u ger cancer with ur fkin shackles,O
u2 [SEP] izi your mom only  yeap? yeap)) [SEP] MASAYOSHI LEL,O
u2 [SEP] izi your mom only  yeap? yeap)) [SEP] izi katka [SEP] nice random :O,O
u2 [SEP] izi your mom only  yeap? yeap)) [SEP] izi katka [SEP] we fuckin won [SEP] Sad why,O
dont masturvbate while playing,E
cud u guys end?,O
frm 5.5 drop until 4.9 [SEP] ocampo WAHAHA,O
frm 5.5 drop until 4.9 [SEP] because u miracle- we gg [SEP] rec,A
frm 5.5 drop until 4.9 [SEP] because u miracle- we gg [SEP] hi mom! im playing against a 5k mmr [SEP] ya sorry for your sk,O
frm 5.5 drop until 4.9 [SEP] because u miracle- we gg [SEP] hi mom! im playing against a 5k mmr [SEP] fake [SEP] and he still got 2 min,O
LOL LOL,O
hahaha omkg [SEP] i'm your papi,E
fck u gg,E
KKG KANTOT KA GIRL,O
this why i quit dota too ez,I
wtf,O
gg [SEP] scare?,O
i can =),O
hi [SEP] nice try btw fuckers,E
hi [SEP] FUK U PL FUK U fukcing cunt... gona leave u die [SEP] Go kill,O
bobo bara,O
thanks me too,O
that steal thou [SEP] hahahah glhf,O
dat ward,O
FFS [SEP] u mad ?,I
FFS [SEP] nah nah fair enough [SEP] aba needs a miunte,O
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] lol,O
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] aw aw,O
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] i wish i was fucking ta [SEP] hahahahaha,O
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] i wish i was fucking ta [SEP] my bad [SEP] :v,O
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] i wish i was fucking ta [SEP] my bad [SEP] reported [SEP] report LC!,A
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] i wish i was fucking ta [SEP] my bad [SEP] reported [SEP] why i am innocent [SEP] ez,I
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] i wish i was fucking ta [SEP] my bad [SEP] reported [SEP] why i am innocent [SEP] jesus believe me [SEP] wp die back,O
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] i wish i was fucking ta [SEP] my bad [SEP] reported [SEP] why i am innocent [SEP] jesus believe me [SEP] dont have boots until 12mins lol [SEP] gg,O
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] i wish i was fucking ta [SEP] my bad [SEP] reported [SEP] why i am innocent [SEP] jesus believe me [SEP] dont have boots until 12mins lol [SEP] STOP TOSSING ME BACK FUCK YOUVE LOST ANYWAY [SEP] nice 100 hp gank lol,O
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] i wish i was fucking ta [SEP] my bad [SEP] reported [SEP] why i am innocent [SEP] jesus believe me [SEP] dont have boots until 12mins lol [SEP] STOP TOSSING ME BACK FUCK YOUVE LOST ANYWAY [SEP] HA [SEP] 1 more min,A
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] i wish i was fucking ta [SEP] my bad [SEP] reported [SEP] why i am innocent [SEP] jesus believe me [SEP] dont have boots until 12mins lol [SEP] STOP TOSSING ME BACK FUCK YOUVE LOST ANYWAY [SEP] HA [SEP] rubic spell always mess up my combo [SEP] this sf try hard wana be,O
FFS [SEP] nah nah fair enough [SEP] hey wd i was that fucking TA [SEP] he told me to suck him [SEP] i wish i was fucking ta [SEP] my bad [SEP] reported [SEP] why i am innocent [SEP] jesus believe me [SEP] dont have boots until 12mins lol [SEP] STOP TOSSING ME BACK FUCK YOUVE LOST ANYWAY [SEP] HA [SEP] rubic spell always mess up my combo [SEP] cant support for the whole team alone [SEP] It's bad manners,O
anime loving cunt team gutta luv it,E
ew why would i want that back [SEP] ez come on end the game,I
top feeding,I
if werent for PL i would of own u guys [SEP] ggwp,O
if werent for PL i would of own u guys [SEP] BIG DEFENCE GG NOOBS [SEP] how do you fucking die 4 times in 5 mins to a fucking support,E
if werent for PL i would of own u guys [SEP] BIG DEFENCE GG NOOBS [SEP] would have won by 5 mins if it werent for pl [SEP] RUSS DOTO davay davay cyka lol,E
if werent for PL i would of own u guys [SEP] BIG DEFENCE GG NOOBS [SEP] would have won by 5 mins if it werent for pl [SEP] gg [SEP] FUCK U,E
if werent for PL i would of own u guys [SEP] BIG DEFENCE GG NOOBS [SEP] would have won by 5 mins if it werent for pl [SEP] gg [SEP] yeah eat that [SEP] hahah,O
if werent for PL i would of own u guys [SEP] BIG DEFENCE GG NOOBS [SEP] would have won by 5 mins if it werent for pl [SEP] gg [SEP] yeah eat that [SEP] gege [SEP] why give up qop? idk why qop give up its 19-15 already u killed sf mid,O
WP,O
level 11 9 min in... impressive [SEP] LMAO 4.2  good game,O
level 11 9 min in... impressive [SEP] gg [SEP] gg wp nice team,O
:D,O
as if alch mid is any better [SEP] :(,O
as if alch mid is any better [SEP] gg wp [SEP] ya wtf line,I
as if alch mid is any better [SEP] gg wp [SEP] it's basically useless farming mid for 20 mins [SEP] and ez pts,I
as if alch mid is any better [SEP] gg wp [SEP] it's basically useless farming mid for 20 mins [SEP] :( [SEP] ripp mmr points,O
as if alch mid is any better [SEP] gg wp [SEP] it's basically useless farming mid for 20 mins [SEP] :( [SEP] i mean his name is life_sux and no avatar [SEP] is this even rnked,O
as if alch mid is any better [SEP] gg wp [SEP] it's basically useless farming mid for 20 mins [SEP] :( [SEP] i mean his name is life_sux and no avatar [SEP] then he can start push everywhere [SEP] I CAME,O
HAHAHA,O
storm die to ta for rampage ! YES [SEP] ur actually so fucking shit lmao,E
GG,O
storm 2015 lol mid [SEP] one day,O
ty,O
aso [SEP] sigh,O
aso [SEP] jenau [SEP] i rape u in mid you just have good hc,E
you,O
rapier,O
ege [SEP] LALALA,O
ege [SEP] gg [SEP] gg ez,I
ege [SEP] gg [SEP] easy [SEP] slow,O
ege [SEP] gg [SEP] easy [SEP] ggwp [SEP] and so?,O
?,O
u need to give up brah,O
)))),O
XDDD am?,O
fail,O
i saw it coming,O
? [SEP] #concernedstudent1950,O
tanginamo injoker bobo,O
ND :D hahahaha,O
hes green wait dude,A
ya lol see od items,O
LOL slark paused it,A
nice afk bro ...,A
pussies [SEP] ggwp Frere pts,O
pussies [SEP] scared [SEP] go trying lol,O
pussies [SEP] scared [SEP] two mins [SEP] gg,O
pussies [SEP] scared [SEP] two mins [SEP] fair [SEP] SAD TEAM,I
pussies [SEP] scared [SEP] two mins [SEP] fair [SEP] pause [SEP] ggwp,O
pussies [SEP] scared [SEP] two mins [SEP] fair [SEP] pause [SEP] ok [SEP] bg,O
pussies [SEP] scared [SEP] two mins [SEP] fair [SEP] pause [SEP] ok [SEP] ww3w weak wooden pz [SEP] you are one of them,E
pussies [SEP] scared [SEP] two mins [SEP] fair [SEP] pause [SEP] ok [SEP] ww3w weak wooden pz [SEP] wtf wood [SEP] if u want mmr u have to come and take them,O
pussies [SEP] scared [SEP] two mins [SEP] fair [SEP] pause [SEP] ok [SEP] ww3w weak wooden pz [SEP] wtf wood [SEP] please [SEP] lol yea pick another carry,O
pussies [SEP] scared [SEP] two mins [SEP] fair [SEP] pause [SEP] ok [SEP] ww3w weak wooden pz [SEP] wtf wood [SEP] please [SEP] they rc [SEP] the miss,O
pussies [SEP] scared [SEP] two mins [SEP] fair [SEP] pause [SEP] ok [SEP] ww3w weak wooden pz [SEP] wtf wood [SEP] please [SEP] they rc [SEP] 16 bit os [SEP] ),O
pussies [SEP] scared [SEP] two mins [SEP] fair [SEP] pause [SEP] ok [SEP] ww3w weak wooden pz [SEP] wtf wood [SEP] please [SEP] they rc [SEP] 16 bit os [SEP] wooden pc weak [SEP] +,O
pussies [SEP] scared [SEP] two mins [SEP] fair [SEP] pause [SEP] ok [SEP] ww3w weak wooden pz [SEP] wtf wood [SEP] please [SEP] they rc [SEP] 16 bit os [SEP] wooden pc weak [SEP] wait la fair [SEP] gg,O
i didnt say we will lose,O
if u dont shut up ill report u,I
wtf this idiots report them pls spoil game [SEP] ?,O
wtf this idiots report them pls spoil game [SEP] zeus wtf bro [SEP] ty,O
you mean we are actually playing gj hf fam,O
los [SEP] commend,A
huy sosnesh,O
atay oi fuck u [SEP] report riky pls afk,A
go mid please me rindo,O
dont have boots until 12mins lol,O
ggwp,O
why pick es if u cant play,O
en er was vooral geen clinkz :P [SEP] anyone,O
keep sucking your own dick bet it tastes good,E
pick pick techies,O
gg wpo,O
wow [SEP] hyung whats happening to mvp,O
k,O
yeah [SEP] ya lag kalemn,O
yeah [SEP] fakkkkkkkkk [SEP] i remember u had a hard time at mid,O
yeah [SEP] fakkkkkkkkk [SEP] cry ? for 6-1 ? hahaha [SEP] bitch,E
yeah [SEP] fakkkkkkkkk [SEP] cry ? for 6-1 ? hahaha [SEP] trasktalker [SEP] ?,O
yeah [SEP] fakkkkkkkkk [SEP] cry ? for 6-1 ? hahaha [SEP] trasktalker [SEP] lol [SEP] can't you please not go aggro dual,O
yeah [SEP] fakkkkkkkkk [SEP] cry ? for 6-1 ? hahaha [SEP] trasktalker [SEP] lol [SEP] cry viper [SEP] do you know how my aghanim works tinker,O
"yeah [SEP] fakkkkkkkkk [SEP] cry ? for 6-1 ? hahaha [SEP] trasktalker [SEP] lol [SEP] cry viper [SEP] feeler [SEP] if u dont want him ruining ur game, report him =)",A
GG wp,O
solo mid slark incoming,O
./. [SEP] my team afk,A
excited? still wrong =s,O
LOL VIPER THUGHT HES A GOD THOUGHT [SEP] wk?,O
LOL VIPER THUGHT HES A GOD THOUGHT [SEP] ? [SEP] dog kpop,O
gg,O
jajajajaj [SEP] LOL,O
jajajajaj [SEP] Haha [SEP] 10 10 10 :D,O
jajajajaj [SEP] Haha [SEP] Hey please talk please blood pudge ? hey [SEP] MORE RATHER THIS SF LMAO,O
jajajajaj [SEP] Haha [SEP] Hey please talk please blood pudge ? hey [SEP] run [SEP] GO,O
jajajajaj [SEP] Haha [SEP] Hey please talk please blood pudge ? hey [SEP] run [SEP] he make me cant farm top [SEP] ez invo ez,I
jajajajaj [SEP] Haha [SEP] Hey please talk please blood pudge ? hey [SEP] run [SEP] he make me cant farm top [SEP] dont blame doom dude :) pudge and blood really ? [SEP] ty,O
jajajajaj [SEP] Haha [SEP] Hey please talk please blood pudge ? hey [SEP] run [SEP] he make me cant farm top [SEP] dont blame doom dude :) pudge and blood really ? [SEP] lol [SEP] ?,O
jajajajaj [SEP] Haha [SEP] Hey please talk please blood pudge ? hey [SEP] run [SEP] he make me cant farm top [SEP] dont blame doom dude :) pudge and blood really ? [SEP] lol [SEP] you're good doom lmao [SEP] ez 1v2 mid,I
jajajajaj [SEP] Haha [SEP] Hey please talk please blood pudge ? hey [SEP] run [SEP] he make me cant farm top [SEP] dont blame doom dude :) pudge and blood really ? [SEP] lol [SEP] you're good doom lmao [SEP] gg [SEP] y,O
haha,O
he think he kill many win [SEP] ez coin bro so quiet,I
he think he kill many win [SEP] LOL THIS PUDGE [SEP] just send medusa,O
he think he kill many win [SEP] LOL THIS PUDGE [SEP] go win doom [SEP] void dick head,O
i will get u a dr,O
be tusklar bye [SEP] LOL,O
yeah remake we dont even have chick 5  carries here,E
big thunderstorms wollongong 4lyf,O
:D,O
shut the fuck up [SEP] yeah nice butterfly,O
haha,O
lol,O
shut up you cock monger [SEP] NICE SLARK,O
sorry guys no comeback for to night tonight*,O
as me u fucking shit wow [SEP] :d,O
as me u fucking shit wow [SEP] lol [SEP] gg,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] FAST,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u prefere 1-6 ?,I
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] noob wr,E
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] I WILL TAKE THIS SHOW AGAIN,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] gg,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] nice slark yes pro slark,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] we don`t have sk you don`t have invo,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] dw i alrady did,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] imd ead im alive,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] go back to 3k where u belong [SEP] ahahha,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] go back to 3k where u belong [SEP] u will have the same shit as me next game go sf [SEP] w8 ty,A
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] go back to 3k where u belong [SEP] u will have the same shit as me next game go sf [SEP] im winner [SEP] ok,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] go back to 3k where u belong [SEP] u will have the same shit as me next game go sf [SEP] im winner [SEP] lol go fuck yourself [SEP] tiny,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] go back to 3k where u belong [SEP] u will have the same shit as me next game go sf [SEP] im winner [SEP] lol go fuck yourself [SEP] is itmorning for peru or something cuz [SEP] gg,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] go back to 3k where u belong [SEP] u will have the same shit as me next game go sf [SEP] im winner [SEP] lol go fuck yourself [SEP] is itmorning for peru or something cuz [SEP] then we fcking solo mid [SEP] recommend me too,A
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] go back to 3k where u belong [SEP] u will have the same shit as me next game go sf [SEP] im winner [SEP] lol go fuck yourself [SEP] is itmorning for peru or something cuz [SEP] then we fcking solo mid [SEP] tusk can only carry ur fat ass so far [SEP] and you? 20 12 ? proud of it ?,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] go back to 3k where u belong [SEP] u will have the same shit as me next game go sf [SEP] im winner [SEP] lol go fuck yourself [SEP] is itmorning for peru or something cuz [SEP] then we fcking solo mid [SEP] tusk can only carry ur fat ass so far [SEP] now u blaming me on my items? no worry [SEP] b,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] go back to 3k where u belong [SEP] u will have the same shit as me next game go sf [SEP] im winner [SEP] lol go fuck yourself [SEP] is itmorning for peru or something cuz [SEP] then we fcking solo mid [SEP] tusk can only carry ur fat ass so far [SEP] now u blaming me on my items? no worry [SEP] midas buyer game loser [SEP] ta lost mid so hard against this lina ?,O
as me u fucking shit wow [SEP] lol [SEP] peru [SEP] ur mom boom [SEP] u shut the fuck up fucking stupid shit [SEP] end' Ur the worst U fucking ape [SEP] and u bought a midas [SEP] o shit they carried u but u dont unerstand [SEP] what are you gonna do with a midas u fucking idiot [SEP] i fuck ur mom boom [SEP] cuz? [SEP] go back to 3k where u belong [SEP] u will have the same shit as me next game go sf [SEP] im winner [SEP] lol go fuck yourself [SEP] is itmorning for peru or something cuz [SEP] then we fcking solo mid [SEP] tusk can only carry ur fat ass so far [SEP] now u blaming me on my items? no worry [SEP] midas buyer game loser [SEP] ya  nice [SEP] gege,O
B BH FUCKING PASIIVE MALEV!,E
