text,labels
no one wins me in mid not his fault if any of u had come u also lose prio pro,O
how does opening your door going to dc you?,O
report mid ty,A
why invo why,O
wp this eam,O
BL boys,O
:),O
lion you're such a bitch,E
commend me :D no need scrun,A
xD,O
ck dont crit me plz,O
pls feed luna more streaks kthx,O
sorry,O
500 gold alche,O
baited,O
thx,O
gg,O
ur visage was shit,E
haahahah gg ta,O
hard game i struggled bone :) commend me,A
lol bad tele,O
nice shackle,O
ahaha,O
GG,O
Haha,O
dance in that shit,E
thats it mate eat them trees,O
3 sir i got 3,O
gpm dude,O
XD,O
surprise motherfucker ;D,E
fuck you,E
ya wtf,O
GGWP,O
GOT YOU A KILL LICH ALMOST COST THE GAME,O
ur base is so strong,O
yea i cant win alone,O
3 8 0 10,I
<< COMMEND MAGNUS,O
nd hahaha,O
lol doom real hero,O
CYAK,O
tfu,E
LOL,O
nice 4v6,O
banned,O
xd,O
hes lvl 11 lol,O
fuck NS G,E
report all 3 carries please,A
he'll be back we're in skype,O
so he dont need DC  if he only have mouse problem,O
it was okay,O
ouch,O
O EZ GAME!,I
for ruining game on purpose,I
shoppin qop,O
gg wp,O
plz report him..,A
TROLL NOOB,E
GG,O
Atos op,O
glhf,O
lol np pity on u,O
hard throw,O
he dead already,O
me too,O
try and ill msg you,O
report chaos k,A
:DDDDDDDDDDDD,O
GG,O
slow,O
were friends,O
lol ,O
stfu zeus u  get no bitches yo,E
commend me guys Ty,A
mvp live togehtr 247,O
and retards,O
?,O
joke sf learn to 1v1 u wan 2v1 go play LoL,E
close game ...,O
ez mmr qop,I
gg mid carrys,I
:P,O
nice bashes bro,O
lol,O
gg na? yes gg for u magnus,I
stay in fountain?,O
come,O
Haha,O
i am not brood picker hellooooo,O
still come rosh pit,O
40 MIN BM  DRUM LETS FLAME INVOKER mother fucker,E
rofl,O
ahah dispersion too good,O
a ti daun juggeru 1x1?,O
GG WP TNX <EPPI AHHAHAHAH 0-4 WHY IN MY TEAM LAST PICK MEPPO 0-4,I
end pls i dunwan suffer,O
u so horny,O
lol,O
Gg was fun 1st time huskar,O
Z,I
report pudge,A
hahaha,O
HAHA,O
Ggwp,O
bb ftw,O
WAJA AWAJ,O
mga bogo,O
ya tumbaron todo xd,O
these peruvians guys,E
report reportnite etix daunov za nityo,A
GG,O
w,O
noob luna dog,E
ez,I
free to report for attitude :3,A
4min pass,O
void without bkb unlres,O
LOL,O
lol u need more practice or new mouse xD,O
party duo picks supports doesn't know how to pul feeds beastmaster levels goes away like they won the lane,O
XD  this fukcing invoker and phenix win this shit,E
yeeeeeeeeeeeeeeeep,O
nice,O
I'LL BRING THE CHEESE,O
ez,I
haha,O
haha,O
lolz,O
HAHA,O
him lag sorry guys,O
+++,O
,O
!,O
ez MİD,I
to infinity and beyond,O
LOL,O
tetris with ur mom ok :)),E
what what?,O
"altest in ranked, maby try practis",I
life sucks hu?,E
fast scepter 30 mins(,O
cRY MORE LA pinOYYYYYYYYY aW  sO SAD loST DA GAME piNOY,O
is that a tiger or a snake in ur logo?,O
odd,O
he's typing not tpying,O
gg,O
we dno,A
"see, high ground def so powful,, xd",O
can u please report Clock,A
0 vision 0 support suck,E
he's like fb f this i'm out,O
GO AWAY I DIE  FUCKER,E
wtf dude,O
we are premade,O
hjaha,O
Yeah suoper funny agreed,O
1-21 5k4 )),E
pfff dota  5 vs 5,O
stupid farm,E
+,O
early ?,O
plz report SF for being a whiny dick who cant play this game :D:D:D:D::DD:D:D okay i take that back i think he legit has some brain dmg,E
.... 0,O
Couldnt handle it,O
when are they gonna make a tinker set fuck that one is ugly,E
gg,O
trash delete dota plz,E
hahaa cant even blink,O
rofl i didnt even want mid lane this went better than expected,O
Why lose? NOOB PA,E
nice,O
wp,O
thank fuck for that,E
xD,O
Z SO EZ NOOB EZ NOOB,E
unlucky u then,O
yer wrs skatin,O
end afk,A
so i abandoned?,A
how bad he is now,O
please report rats,A
play barbie online,O
go he wont come,O
im really getting sick of that missle,O
you can thanks tusk for throwing,O
close game,O
loh,O
were having a great game,O
let's wait buy back to dead? when Jugg got MKB?,O
izi katka,E
no alch :) xD no doom xD,O
enigMa noob u suck,E
IDIOT SILENCER,E
 putin and vodka,O
NOOBS,E
may as well just let it end lads,O
lol ty,O
Z,I
commend me ty,A
:p!,O
150-200,O
kay,O
mad cuz bad,O
are u insane,I
LOL,O
report all russians all are noobs,E
noobs,O
lol,O
zz,O
noobi vi ebanie,E
gg report lone,A
what´s is your problem idiot is mmr,E
sry salrk afk ))) c,A
i picked qop to counter you,O
ooh look at me I'm bara I got my kill I'm useful,O
hahahaha adik ka,O
damn ez top,I
yeah eat that,O
C===3 thats my dick,E
gg,O
haha,O
es pause for u,A
noob team,E
he dont know much,O
yeah fuck this random scum huskar report the fuck outta him,E
rekt hahaa XD,O
gago,O
Z MID,I
so lucky i laged out,O
"shut up, moron",E
lol,O
wp potm commending potm,A
we win,O
490 Wins in one day,O
ptmr ctmr am i peru yet?,E
srsly these servers,O
nice joke,O
güzel dive,O
wr trolled me,O
ok you sneaky fucker wait :),E
gg,O
you lost game,E
LMAO,O
35 min manta inc on am :D,O
LOL,O
write courier feed,O
ready g,A
gg,O
|lol,O
noob,E
the sven talking,O
gg wp,O
"Ogre, you played especially well You fucked me up more than I want to admit.",E
no shackleshot until 10 T_T,O
happy now,O
hahaha,O
ez,I
tuskar ruin daun na slardera 0,O
20% [packet loss,O
2v5,O
hAHAHAHAHA hAHAHAHAHAH HAHAHA hAHA,O
GG,O
Meow~~~,O
ez mid,I
comeback is real ?,O
hmm,O
report legion,A
gg,O
DED commend me,A
Dat watermelon,O
yes thx for waiting,O
go rs,O
feed ?,I
slow,O
GG PATALO,O
wtf  Wooden pc,E
ez game....,I
gg,O
lol,O
wow..... give me a fucking break,E
nice tp,O
fuck u,E
ur ancients wer |and ur big camp,O
),O
gg wp nice feed husk ;),I
u played so bad,E
gg,O
gg,O
come,O
yeah gg wp,O
ls report this shity rockhead tony,A
XD,O
GG,O
dun mad,O
gg ：(,O
hmm what?,O
i wait u charge me very long alreayd charge me kill me dun kill my team mate,O
stop dick holding ugay faggots,E
ezezeze,O
he randomed? xd,O
Z,I
perfect hex lol gj SS!,O
so mmr counts,O
;),O
lol,O
end,O
huskar cant fight,O
DA POWEL NAHYI VIRODOK,O
what a wr and sky impressive wr 1000 gold off aghs,O
out last chance,O
25,A
gg,O
too EZ BS,I
commended visage,A
no team spirit,O
wait,A
me 2k,O
sec a guess,O
JUKES,O
z mid,I
?,O
report SB,E
the jukes are real,O
you noob,E
trash team,E
this one's real catchy tho,O
het some fucken pussy,E
sigh i always get the braindead russians every game,E
but this time i dnno why  its so delay,O
FF MORE SVEN,O
shut up BASTARD SPAM YOU MOM,E
lol,O
random,O
53-20? EZ,I
i'm a monkey,O
wtf 2 hits,O
GG :V,O
please help us report naix and slardar SO SAD and they blame lag wtf? wowowowow,A
tactical,O
?,O
ye keep going in chrono,O
haha wp slark,O
=),O
NOT TODAY,O
commend u friendly,A
fu sf,E
silencer keep it,O
glhf,O
NICE RUN,O
haha,O
GOOOD GAME,O
ggwp,O
commend the juggs,O
coz i love u,O
yeah why?,O
rip anyone enjoy fappy tuesdays?,O
shut up you jewish cunt bought like 20 sents this game + gem,E
alrigh tahts enough,O
～,O
HABLA BIEN BURRO,O
reported,A
norm clock& more,O
Then the same thing happened with necro,O
XD,O
GGWP,O
70% packet loss is a bug lately u cant get rid of that,O
hihi,O
HAHA,O
-_-,O
haha,O
hahahahaha,O
where r u kill me,O
end it,O
haha like a u,O
im eating a retarded alche write a blog,E
3k  moore like holy mother of god this fucking 3 core coudlve ended game on first aegis but wanna throw 300 times instead,E
? what is silencer doing,O
28 demage for 30 min u kidding me LC,O
in dota2,O
ez,I
lol,O
?,O
0-9 alche mid,I
fuck,E
WEW HITTER WEAK :) } WHAHAHHA,O
end,O
...,O
gg wp,O
how the fuck i got slark and antimage damn,E
lol,O
nice focus wisp,O
Npn?,O
gj lich and naga,O
gg,O
u sound pretty mad,O
wtf,O
gg wp,O
lol,O
gg,O
tech 8-7... you 6-9,O
gg no carrys fucking idiots,E
?,O
:),O
look at gpm idiot and xpm u commend me,E
go go,O
this lc noob only dunoe ss mean what,E
volume on zero fucking stupid people,E
if you report sky and tusk,A
hello,O
ty,O
yes,O
more practice,O
ty enigma,O
gg,O
GG AM EZE GOLD,O
no satanic but still cant kill,O
pro es 5.5k WOW what a player 4.5k carry thats the shit,E
nooooooooooooooooooo,O
report who said that please,A
dont blame,O
hahahai,O
xD,O
You had to hook me ?,O
report legion,A
),O
GODLIKE SUPP,O
jdem,O
=))),O
xD,O
this slark is a kid :D,O
Z mid,I
#jukes,O
xD,O
Z GAME,I
G,A
he still have 3 min,O
lol,O
sorry,O
top was too ez,I
you loose your commend,O
just tell them dont random la  too noob,E
noobs,E
Good game,O
owned,O
sua con me may,O
HAHAHAHA,O
why too?,O
rofl he has no face,O
Don't forget to commend The Axe with bfury :),O
John Stamos? i came evberywhere,O
AJAJAJAJA},O
ez mid,I
gg,O
big combo man,O
cheers am,O
haha,O
hahaha u need a mouse and keyboard to move,O
"sorry, cant pause anymore",A
ggwp,O
this shit slark,E
GG,O
ez,I
gg,O
hard to do it while you're defending like this,O
shut up can ? wtf,E
wp,O
Z,I
pls wait :(,A
comeback guys end fast,O
^_^,O
GG kids,E
?|!?!?!?!!?! problem? this is a fucking jakiro and ds,E
report zeus  afk,A
cm tr  good sup,O
?,O
gg jugger,O
slark ez kill,I
FRESH MEAT,O
yeah lol,O
Dead,O
GG wp,O
y so scared slardar :/,O
he is and we are calling.   he is stuck on loading screen,O
gg,O
lol,O
haha haha,O
nmore more,O
:D,O
and no one cares,O
Z BOT,I
nope,O
he dead anyways,I
k,O
he will have 500 ms,O
its good,O
don't run lol,O
:D purch a reaver dude :D then i ll love u,O
Why do u just kill me like that mr 6k mmr u done me dirty homeboy,O
"yes, plz report doom and silencer",A
invoker what the fuck are u playing?,O
from ulti forgot and toggle'd armlet,O
hahah,O
thats rage quit,I
introgay desperate for a win ./.,O
Z RARE,I
LOL LOL,O
if this venge wasn't a salty dickhead woulda been a good game,E
wow pls nooo,O
u were 040 :D,I
haha WP commend storm like a PRO,O
??,O
gg,O
4 vs 5 game,O
last pick meepo ne zayehal,O
dc,O
o0ur jug is afk,A
gg,O
ff,O
faggots,E
me cago End pliz end pliz end plzi,O
why u always lyin mmmmmmmmmmmmmmmmmmmmmmmmmmmohmygod stop fukin lyin,O
report qop  ty,E
A,O
gl hf,O
WTF ARE U DOING GUYS,E
rematch he will not be able to reconnect dota reborn bug,O
he's not coming back,O
g ?,A
lol guys,O
GGWP,O
sorry for bringing you ptsd,O
i eat too much chicken,I
HAHAHAHA,O
then ?,O
:'(,O
lol,O
lack of carry haha,O
check my account,O
and pinoy too,E
),O
"i recomend you , download the game and see lina",E
UNPY,O
xD At least not minus,O
hahaha,O
haha haha lag haha,O
gg,O
you guys cant win by the way,O
ez ez Ez ez,I
see that ?,O
|COMMEND ES?,A
thats what you get by having a melee support spec,O
commend me?,A
viper finally got mek at 30 minutes,O
me gusta el slarkino,O
wht commend,A
end gas end fast,O
gj  rubick,O
i know,O
gg,O
KEKEE,O
ick.,O
:(,O
ez,I
omni picker die,E
LOL my team dog me team to good karam,E
gg Report slark no pounce,A
yeah,O
he had to walrus punch his dog,O
didnt rape,E
sec pls,A
ez? lol,I
ahahaha fuck bh is a bitch,E
that all you can say faggot? this is how u play pheonix pick clinkz try counterpick,O
gud boi xd,O
? gg?,O
wkwkwkwkwk,O
till tomorrow?,O
ez mid tbh,I
i waited for you,O
o0ne hit delete i sure,O
lol no carry buy dust,O
hey guys can you pls def guys hold,O
cant stop laughing with his skills invoker ilike u so much,O
TOP UNPAUSING? 1 tp from a single retard game ending im attacking moving to your fountain until retards wake up,E
sorry guys,O
g-goblack Ez,I
enbd,O
THANK YOU BABE,O
do you guys just hate sniper or something?,O
coz team comes noob and only thing left is rat lol gj Gk jk,O
XDX,O
report slark.ty,A
ty,O
you arent even funny stop trying so hard,I
what a retard this ember lmfao and i thought pl is retarded,E
z,I
WE DONT CARE,O
but lost sad,O
jojojojojo,O
Wew,O
lol reporting for brew for what?,A
REPORT SF,A
gg,O
me zz patetic team,O
hahahahahahahahaha,O
baited Lich did better though at least he lived,O
but he still needs to practice a few bots,O
i will commend you if you win in this game,O
silencerrrr,O
report ta plz,A
lol pl,O
probably had nothing to do with my supporting lasthitting waves with glaives :D report wr LMAO Classic dota 2,A
greedy.,O
gg,O
i couldnt reconnect,A
command me,A
retard my team,E
ur friend?,O
crackwhores kid turned router off,I
ALLY? PAKYU,O
Hahaha ggwp hahaha,O
rofl literally destroyed,O
oh idk then lol!!!,O
HAHA,O
add 2 mins extend,A
bot 2 rapiers come get rapira i go top wp coem bot,O
boom,O
0v5,O
what do u mean okay,I
why me,O
nice dust,O
oh how the tables have turned,O
GG,O
oh shit HAHAHA,E
we have a fking retard,E
am needs his manta,O
look at my eys  what do u see cult of personality its cm punk cena is scared,O
u ok?,O
gg,O
LOL,O
HAHAA,O
ez game,I
really? forever is just a word dude,O
u havta say it,O
matrix kk,O
gg,O
XD WTF,O
ez,I
LOL,O
thats not very nice to say for opponents that who actually waits for your dc'd 1,O
bye,O
goood one,O
nice dont hurt me,O
our drow and pa doe,O
i used 6 diffusal charges on myself literally baited,O
ggwp,O
ck got pretty much carried by cm,O
Z,I
i cant do anything alone,O
:D carry tide tfw ftw,O
how long?,O
gg wp guys close game,O
guys  why you run from the friendly fish,O
rofl lmao,I
not a fun game for me,O
coldsnap kid?,I
noob item,E
its funny coz u r focusing only me,O
not just 6 sents,O
shit happens u dont have any ulties left for ta aight?,E
:D Hell yeah,O
haha haha,O
waw huk like dende,O
pro pudge lol,O
thailand 4-2 yeah2,O
),O
no i was on 25 farm at 9 minutes,O
gg no courier ppl dying finish than pls so i can go nexrt,O
16 out of 20 deaths is sa,I
nice,O
aha,O
u lvl 15 so yeah ez,I
RIP,O
that es is dreaming,O
ww cant armor me,O
:(,O
remmeber a movie called the happening?,O
hard game,O
best sf ever,O
cerape,O
storm 2015 lol mid,O
bg team of mongoloids,O
wait!,A
yah,O
worst SF eVA  SHIT,E
Z,I
ya'll should have finished quicker man,O
ggw wp,O
hahahahahahaha,O
i was so annoyed at mid i was like farrrrrrk my mana,O
ticklish,O
he starting to blame me lol,I
top ember eu,O
ez against this am? ofc,E
Lol haha ez,I
haha,O
dieback,O
my rank this 60000k mmr wow 9000 my 4000,O
rekt sf,O
in a party+ ?,O
:),O
report void pls,A
Hahah,O
gg captain,O
LIZ REPORT ME PLIZ FUCK U PUDGE,E
hahahaa,O
fuck ice,E
w8,A
^^,O
ebola spirit,O
GGwp,O
yep,O
?,O
ye haha,O
IS REAL,O
o-oh holy shit he has 3 crit silly kunka oh,E
who said i was?,O
hahaiz,O
ez offlane,I
DW ILL CUT THAT PART OUT HHAHA,O
gg,O
zzz tp,O
yea,O
nice ulti man 1 person wp,O
fake,O
dochu....양학....... 일본...재패니즈몽키...,O
LMAO,O
but im like 90% sure ember got booste GG,O
gg..,O
hello there,O
how can you dagger out dafuq ?! o.O,O
ez top idiot,E
push pussy,E
gg,O
certainly looks like that's happening. How's your 1st tier towers?,O
GG KIDZ ^_^ commend me,A
because he is kid :d,I
i muted her from other game,O
Report invoker,A
THIS IS TOO EZ,I
come finish WE got 30 mins sb slark,O
LMFAO,O
you ? :D :D,O
wow 2300,O
:P,O
youre dead,O
ggwp,O
i give up,O
"take that doom, what u waiting for?",O
GG,O
y my ping is 185,A
you mad son?,E
just wait,A
no we are solo,O
hello fucksticks nice silencer pic you tryhard little wok merchant,E
4e?,O
pl good mid,O
what is this game ?,O
IZI IZI GAME,I
GG,O
stfu ez botoom,E
jaja,O
wow,O
xd,O
you guys are overextending btw,O
TOP TOSSING ME BACK FUCK YOUVE LOST ANYWAY,E
your mom,O
ggwp,O
sAD PUDGE,O
??,O
haha,O
gg,O
fuck this game,E
say thx for slardar and lina who fed u,O
gg,O
wkwkwk chaserr?,O
Fv on your farming site.,O
please report,A
gg,O
it is not hero in this game,O
report pudge,A
gg  bad team  finish,O
=D okay gl next,O
sorry man jus wanna finish this stupid game ta ruined it,E
i will report wr  gg,A
"GGWP} fucking Tea,",E
lol,O
u suck deek,E
we dont care invo,O
its the year u dumb ape,O
i like that morph build,O
hows jung alch?,O
intro by BH,O
he has 5 mis mins,O
thx,O
dealing drugs and,O
ping ping ping,O
LS GIVE ME A DUEL,O
hahhaha,O
you had 5 v 4 ROFLAJHJAKHDJAKLDNALKDN:,O
gg,O
hahaha,O
JAHAHAHA FUNNY WORD,O
gg,O
smart move wr,O
yea i need radiant to win then dire,O
"INVISIBLE HERO NEVER GOT COMEND, BROTHER",O
can you please leave the enigma alone?,O
No one cares about you kid,O
i guess 5 passed by but lets w8 1-2 more .. cmon gif them pause,A
he very quiet now,O
suck,E
:DD,O
=)))),O
Xd,O
i gate that too hate *,O
fiuck you,E
np,O
lol i missed ult when u mantaed was lucky,O
would be surprising if didnt,O
"coz it's doo,",O
pheonix noob,E
you lost,O
pepe from peru we lost,E
nice try,O
ggwp,O
wp meepo,O
?,O
^,O
INDEED EZ,I
fuckkk,E
gg,O
actually,O
botbot,O
idk they dont kill dazzle omni but focus slardar lc while both of u behind,O
gg,O
lol,O
ez breez,I
IM SUPPOSED TO BE MUTED,O
unwinnable game team only crying instead of playing,O
:DDDDD,O
haha,O
Hahaha,O
go go loto time for you,O
commend ty NotLikeThis,E
wp,O
GG,O
easy :),I
i never lose with wisp mid lmao,O
3 hp i hat losing to shit kids,E
report them pls,A
stop unpausing,O
always loses though so thats the main thing ,O
haha,O
end game,O
gg,O
(,O
so are u and 3 of ur mates,O
ggwp,O
which is bad haahha,O
:D happy :D?,O
:D,O
lol,O
and then? HAHAHA,O
1on1 dont reserve ur team,O
yayaya,O
wp team,O
invoker,O
gg,O
can u breathe through ur nose thanks,I
gg end pls,O
gege,O
52/24 ??,O
still off onilne,O
comdy carry,O
glhf,O
Z Act throw? dire pls report jugg thx,A
invoker rich,O
hahahha 5 lol,O
wkwkw,O
lololol,O
legion,O
sad razor haha pudge and mirana cant hit shit,E
wauiting for wk rad almost,A
mainly support correct ?,O
W8 GUYS RECION RECON PUDGE,A
0)0,O
THEEE CHURCH WILL BURN U DOWN,O
lol,O
1,A
bitch gg,E
reported invoker,A
i feel for you sniper,O
tryhards if you win you get 2 mmr,O
omg omg my team so noob yeah,E
no man?,O
buy1 free 4,O
nice reaction noob,E
? oh why the fuck are you unpausing,E
ahh cm i hate u,O
WONt CARE,O
? so pro,O
z,O
yes very very good Fantatsic game !,O
wp am donp`t bash,O
please do,O
:DD,O
?,O
gg,O
yeah but,O
wp mid  fucking hc and mid iditos,E
dont even buying pt,O
wk sf,O
omg how u fuck,E
if not then  if tyes then i'll leave fuck i said pause i always wait for people then no one wait for me ?  the fuck ?,E
gg bro,O
what a game,I
AID RS,O
gg hahaha,O
i dunno,O
D:,O
ATRAS RATAS ATRAS,O
nabs just end,O
5 clarity? lmao,O
ur welcome,O
you dont have to listen to teamchat aswell,O
)),O
Gg,O
who lost the game for you??,O
w8,A
lol,O
report report,A
fuckers,E
end,O
cafe time gone :S,O
late silence noob silencer just noob fucking silencer and wr,E
that last pick spec,O
Real talk I did just then too,O
wp naga,O
bitach,E
on some game losing SHIT RIGHT THERE,O
the glyphs the wards,O
wew,O
hehe this pa,O
never in asingle fihgt with dazle with tp thats how trash is he wonder why ioahd hi mmuted,E
no bounty for you <3,O
alright boys who is rdy for some doto,O
he thinks drums is a better item than diff,O
Z,I
gg,O
g gg,A
GG KID,E
raged,O
alr 2 min?,O
n-no,O
LOL,O
nAH like 1k 1k au =6k eu doe xdxd,O
he is in dotka,O
gg,O
m -25 is just fake 3winstreak,O
Noob spirit,E
1v1,O
so ez ez mid ez life,I
noobs,E
20 vby,O
u didnt wait for void,O
?,O
mm,O
BOBO,O
^,O
so u like me?,O
noob .l.,E
reported,E
gg sisihan na,O
k,O
ta bara feeder,I
noob jug ? first blood,E
ON  8 min,O
great moves ethan keep it up proud of you,O
commend sf,A
report brewmaster idiot,E
well played,O
2 time die by neutral wtf?,O
very stupid and noob too it seems ez,E
glhf!,O
LOL What a swisp,O
commend me :D,A
ez saimung mata,I
Can u guys just en dmid? pls? End this shit,E
talk big with viper alch doom and wr,O
wtf,O
gg ??? ehat r u doing tards ez,I
ez bait,I
lmao i rape u in mid what can u say?,E
yeah cm did stack we stole all of them tho es and invoker,O
you said yeah first so it was,O
haha,O
XD,O
./.,O
rofl,O
hes so op i love him,O
stop fighting and we will,O
gege,O
donde donde done *ffs,O
GG,O
dead am gg,O
ggwp,O
GGWP,O
he used bkb,O
20mins after i bought an mkb,O
ofc its easy,O
account buyer i think,I
WAS WORTH?,O
vajayjay,O
yeah hahahahaha,O
huge talent,O
i mean u used chrono to kill a lvl 9 warlock how do u feel about it,O
2 crits really? just a joke,O
YEAH,O
TY PRO,O
ffs whats your problems?,O
),O
NOOBS LOL,E
wp gg ez,I
u cozuld have crited or missed? where is there luck,O
fly,O
gg,O
why u add me?,O
gg wp,O
ggwp feel free to finish  on mid,O
i dont have blink you know cant save you everytime,O
commend the comeback! lol!,A
go,A
ASDFSADFASDFASDFASDFASFASDFASDFSAFASDFSDAFSADFASFADSFASDFASDFASFASDFASDFSADFSADFASDFASDFASDFADSFASDFSADFDASFDSAFDASFASDFASDFAS,O
